광역지역,세부지역,관광지명,링크,설명,분류
전라남도,세부 지역 미상,태양아래월출산,https://data.visitkorea.or.kr/page/2621370,"태양아래월출산은 전남 강진군 월출산 아래 달빛한옥마을에 위치하고 있는 한옥민박집이다. 달빛한옥마을은 한옥으로 조성된 마을이다. 숙소 건물은 편맥나무와 황토로 지어졌고 객실 내 장판은 한지 장판이 사용되었다. 객실에는 TV, 에어컨이 설치되어 있다. 숙소 내에 산책로가 있으며, 마당에는 가마솥이 있어 옛 정취를 느낄 수 있다. 누마루가 있어 전경을 감상할 수 있다. 누마루 앞 정원에는 열매들이 심어져 있어 숙박객들은 자유롭게 따서 먹을 수 있다. 숙소에서 구들장 불 지피기 체험을 할 수 있다. 숙소 주변 관광지로는 월출산과 금곡사가 있다.",Accommodation
지역 미상,영주시,예다움,https://data.visitkorea.or.kr/page/2620236,"남사예담촌은 한국에서 가장 아름다운 마을 1호로 지정된 마을이다. 주차는 남사예담촌의 공영주차장을 이용하면 된다. 예담이란 '옛 담'이란 뜻이며, 남사예담촌의 담장들은 2006년 국가등록문화재로 지정되었다. 숙소 주변 볼거리로는 나무 아래를 통과하면 백년해로한다는 회화나무, 이 씨 고가, 사양정사, 최 씨 고가, 사수천의 거북바위와 용소 바위가 있다. 예다움은 사양정사 골목에 있다. 편백나무와 황토로 지어진 신축 한옥이다. 개별욕실과 에어컨 세면용품, 드라이기, 수건, 바비큐 시설과 간단한 조식이 준비되어 있다.",Accommodation
지역 미상,세부 지역 미상,황토한옥고마,https://data.visitkorea.or.kr/page/2586166,"천년을 기약하며 건축주가 직접 전 객실을 생황토와 편백으로 마감한 한옥 게스트하우스이다. 바로 앞에 공산성 터미널과 공산성이 위치하고 있고 사랑하는 가족, 친구, 연인과의 편안한 힐링여행, 행복한 추억이 되시길 바라는 마음으로 항상 준비하고 있다.",Accommodation
전라북도,세부 지역 미상,모꼬지,https://data.visitkorea.or.kr/page/2699607,모꼬지는 1930년대에 건축된 전통 한옥을 2016년 12월 보수한 한옥체험 공간이다. 한옥마을 내 전주 향교 인근에 위치해 있으며 전주천이 흐르고 있어 산책하기 좋다. 전주전통문화관과 국립무형유산원이 가까이 있어 전주의 향취를 고스란히 느끼실 수 있다.,Leisure
서울특별시,세부 지역 미상,소소하우스,https://data.visitkorea.or.kr/page/2583699,"소소하우스는 서울 종로구 서촌에 위치한 독채 한옥스테이다. 대문에 들어서면 돌을 깔아놓은 자그마한 마당과 알프스 사과나무가 반갑게 맞이하고, 마당 한쪽에는 걸상이 있어 차 한잔의 여유를 즐기기에 좋다. 대청마루를 중심으로 양편에 안방과 주방이 있는데, 안방에는 다락이 딸려 있다. 취사가 가능하고 조식으로 빵과 샐러드, 커피가 제공되며, 과일청과 차 등도 서비스로 제공된다. 도보로 경복궁, 서울역사박물관, 박노수미술관 등으로 이동할 수 있다.",CulturalFacility
전라북도,세부 지역 미상,꽃잠,https://data.visitkorea.or.kr/page/2621722,"오래전 (1961년도)에 지어진 한옥을 편백 등 친환경 소재를 사용하여 새롭게 리모델링 하였다. 객실 내에 소품들은 주인분께서 손수 만드셨으며, 계절에 따라 바뀐다. 객실마다 개별 욕실과 TV, 에어컨이 설치되어 있다. 객실 내에서 자유롭게 WIFI를 사용할 수 있다. 객실 내에는 음식물 반입이 금지되어 있다. 주변 관광지로는 도보 6분 거리에 전동성당이, 도보 5분 거리에 전주 향교가 있다.",Restaurant
지역 미상,경주시,소이한옥,https://data.visitkorea.or.kr/page/2587355,천년의 역사를 자랑하는 찬란한 문화예술의 땅 경주에 위치한 소이한옥은 고품격 라이프스타일을 제공하는 프리미엄 한옥으로서 과거의 아름다움과 현재의 편안함을 동시에 느낄 수 있는 럭셔리한 공간으로 마련되었다. 한옥에서 쉽게 접할 수 없었던 특급호텔 이상의 편안함과 여유로움을 이곳 경주시 황남동 '소이한옥' 에서 경험할 수 있다.,Accommodation
지역 미상,태백시,잣나무 연리지,https://data.visitkorea.or.kr/page/2699658,"태백시 소도동 산 33-1번지에 위치한 잣나무 연리지는 약 200년으로 추정되며 작은 나무는 둘레가 약 1.5m, 큰 나무는 약 2m이며 높이는 20m에 달한다. 소나무와 달리 이곳 잣나무 연리지는 자라서 연리목이 되었다. 특히 이 연리목은 수종이 서로 다른 느티나무와 개서어나무의 몸통전체가 결합되어 있어 더욱 상서로운 나무로 알려져 있다. 이 나무 앞에서 서로 손을 꼭 잡고 기도하면 부부간의 애정이 더욱 두터워지고 남녀 간의 사랑이 이루어지며 소원성취 한다고 전해진다. (출처 : 태백시 문화관광 홈페이지)",CulturalFacility
지역 미상,경주시,경주읍성한옥,https://data.visitkorea.or.kr/page/2700309,"경주읍성 한옥은 경주 읍성내 있으며 읍성 안 계림초등학교 서편에 위치하여 어린 시전을 추억할 수 있는 곳이다. 건축 및 마감자재는 친환경자재를 기본으로 하고 넘어져도 심하게 다치지 않는 시설로 하기 위해 자재는 나무, 흙, 황토를 주재료로 사용하였다.",Place
경기도,세부 지역 미상,어울림,https://data.visitkorea.or.kr/page/2621825,"어울림은 전주한옥마을에 자리하고 있어 경기전, 전동성당, 오목대, 향교, 한벽루 등을 관광하기 편리하다. 4개의 객실로 구성되어 있다. 객실은 황토로 마감하고 한지 장판으로 바닥을 덮었다. 객실 내에는 에어컨, TV, 개별 욕실이 마련되어 있다. 공용주방에서는 무료로 제공되는 조식을 즐길 수 있다. 넓은 마당에는 야외 테이블과 그네가 준비되어 있으며 그곳에 앉으면 보이는 오목대를 보며 쉬어갈 수 있다.",Place
전라남도,의성시,달빛한옥 수류화개,https://data.visitkorea.or.kr/page/2701356,"달빛한옥 수류화개는 전남 강진 달빛한옥마을에 자리한 포근한 한옥 민박으로, 수려한 월출산과 녹차향 가득한 다원이 주변을 둘러싸고 있어 자연의 정취를 느낄 수 있다. 객실은 별빛방과 달빛방 2개로, 두 방을 함께 예약하면 독채로 넓게 쓸 수 있다. 방마다 누마루와 개별 화장실을 두어 편의성을 더했다. 누마루의 창을 열면 창문 안으로 초록빛의 잔디마당과 밤하늘의 별 무리가 가득 들어찬다. 웰컴티와 무료 한식 조식이 제공된다.",Place
지역 미상,경주시,서남산한옥,https://data.visitkorea.or.kr/page/2701396,첨성대에서 15분거리에 있는 신상 2층한옥 펜션으로 경주국립공원 남산앞에 있다. 각각의 객실마다 특색있고 감각적인 컨셉으로 꾸며놓았다.,Accommodation
지역 미상,경주시,소설재 황리단길점,https://data.visitkorea.or.kr/page/2600044,"소설재 황리단길점은 경주시 황남동에 위치하고 있으며 첨성대, 교촌한옥마을 인근에 있다.",Place
지역 미상,세부 지역 미상,원성 대안리 느티나무,https://data.visitkorea.or.kr/page/2702540,"마을로 들어가는 길 옆에서 자라고 있는 원성 대안리 느티나무는 나이가 350년 정도로 추정(지정일 기준)되며, 높이 24m, 둘레 8.1m이다. 겉으로 보기에는 튼튼하고, 온전한 나무이지만 지상에서 6m 정도 올라간 부위에서 잘라낸 한 가지의 밑부분이 썩어 들어가서 텅 빈 큰 구멍이 생겼다. 뿐만 아니라 그 구멍에 누군가가 불을 질러 구멍 벽이 탔다. 1993년도에 불에 탄 부분을 수술하여 잘 자라고 있다. 원성 대안리 느티나무는 오랜 세월 동안 조상들의 쉼터가 되어 보살펴져 온 나무로써 문화적·생물학적 자료로서의 가치가 높아 천연기념물로 지정·보호하고 있다. (출처 : 국가유산청)",Place
지역 미상,태백시,사내골소나무,https://data.visitkorea.or.kr/page/2702543,"국도 31호선과 지방도 414호선이 서로 교차 분기하는 화방재에서 국도 31호선을 따라 태백시 방향으로 약 3.6km를 이동하면 서북쪽 방향으로 사내골길과 분기한다. 이 골짜기로 약 0.9km를 이동하면 서쪽으로 태백산 관광농원이 있고, 동쪽 산록면에 노거수인 ‘사내골 소나무’가 위치하고 있다. ‘사내골 소나무’는 형태가 삿갓형인 소나무로, 다른 말로는 반송이라고도 부른다. 수간은 곧게 직립하였으며, 전체적으로 줄기가 많으면서 사방으로 가지가 골고루 균형 있게 발달하였다. 수령은 500년 정도로 알려져 있으며, 수고 약 20m, 흉고 둘레 약 3.1m, 수관직경 21m, 수관면적 약 314㎡이다. 주민들은 속리산 정이품송과 비슷하다고 하여 정이품송이라 부르고 있다.",Place
부산광역시,부산시,광안리 SUP Zone,https://data.visitkorea.or.kr/page/2708019,"광안리 SUP Zone은 부산 수영구 광안리해수욕장에 위치한 스탠드업 패들보드(SUP) 전문 체험 공간이다. 이곳은 바다 위에서 패들보드를 즐길 수 있는 최적의 장소로, 맑고 푸른 바다와 광안대교의 아름다운 풍경을 배경으로 수상 스포츠를 경험할 수 있다. 초보자부터 전문가까지 다양한 수준의 이용자가 안전하게 즐길 수 있도록 전문 강사와 장비를 제공한다. 또한, SUP 외에도 카약, 윈드서핑 등 다양한 해양 스포츠를 체험할 수 있어 여름철 인기 있는 명소로 자리 잡고 있다. 광안리 SUP Zone은 바다와 함께하는 새로운 경험을 원하는 사람들에게 최적의 장소이다.",Leisure
전라북도,세종시,왕의지밀 문종관,https://data.visitkorea.or.kr/page/2706533,"전주한옥마을 근처에 위치한 한옥 호텔이다. 2018년에 문을 연 숙소는 전주를 찾은 관광객에게 인기가 많다. 전주한옥마을에서 차로 7분 거리여서 접근성이 뛰어난 데다 한옥의 아름다움을 요즘 시대에 맞게 재현했기 때문이다. 한옥 숙소 11개 동과 다양한 부대시설이 약 1만 9840㎡(6000여 평) 대지에 펼쳐져 있다. 호텔 이름은 ‘왕의 침소’라는 뜻이고, 각 동 이름 역시 역대 조선의 왕 이름(묘호)에서 가져왔다. 세종관의 객실은 네 종류의 금실과 은실 등 총 12개다. 침실, 욕실, 화장실을 갖춘 객실 내부는 한옥 구조와 현대식 시설이 조화롭게 공존한다. 천장의 통나무 서까래(금실), 벽면을 장식한 그림, 통창 너머의 자연 풍경에서 한옥의 운치를 느낄 수 있다. 한편 TV, 냉장고, 에어컨 같은 시설은 투숙객의 편의를 보장한다.",Accommodation
전라북도,세종시,왕의지밀 정조관,https://data.visitkorea.or.kr/page/2706591,"전주한옥마을 근처에 위치한 한옥 호텔이다. 2018년에 문을 연 숙소는 전주를 찾은 관광객에게 인기가 많다. 전주한옥마을에서 차로 7분 거리여서 접근성이 뛰어난 데다 한옥의 아름다움을 요즘 시대에 맞게 재현했기 때문이다. 한옥 숙소 11개 동과 다양한 부대시설이 약 1만 9840㎡(6000여 평) 대지에 펼쳐져 있다. 호텔 이름은 ‘왕의 침소’라는 뜻이고, 각 동 이름 역시 역대 조선의 왕 이름(묘호)에서 가져왔다. 세종관의 객실은 네 종류의 금실과 은실 등 총 12개다. 침실, 욕실, 화장실을 갖춘 객실 내부는 한옥 구조와 현대식 시설이 조화롭게 공존한다. 천장의 통나무 서까래(금실), 벽면을 장식한 그림, 통창 너머의 자연 풍경에서 한옥의 운치를 느낄 수 있다. 한편 TV, 냉장고, 에어컨 같은 시설은 투숙객의 편의를 보장한다.",Accommodation
경상북도,안동시,오류헌,https://data.visitkorea.or.kr/page/2706485,"경북 안동 임하호 인근에 자리한 오류헌은 400여 년 된 조선시대 고택으로, 국가민속문화재다. 문살과 마루 등이 조선시대 사대부 가옥의 아름다움을 잘 드러내고, 사랑채와 대문채는 웅장하면서도 섬세하고 우아하다. 숙박이 가능한 별채는 2칸짜리 방과 대청마루, 욕실 겸 화장실로 구성되어 있다. 취사는 불가하고 조식으로 한식을 무료 제공하며, 바비큐도 가능하다. 인근에 임하호 아쿠아수상레저와 만휴정, 하회마을 등이 있다.",Leisure
전라북도,세종시,왕의지밀 세종관,https://data.visitkorea.or.kr/page/2706561,"전주한옥마을 근처에 위치한 한옥 호텔이다. 2018년에 문을 연 숙소는 전주를 찾은 관광객에게 인기가 많다. 전주한옥마을에서 차로 7분 거리여서 접근성이 뛰어난 데다 한옥의 아름다움을 요즘 시대에 맞게 재현했기 때문이다. 한옥 숙소 11개 동과 다양한 부대시설이 약 1만 9840㎡(6000여 평) 대지에 펼쳐져 있다. 호텔 이름은 ‘왕의 침소’라는 뜻이고, 각 동 이름 역시 역대 조선의 왕 이름(묘호)에서 가져왔다. 세종관의 객실은 네 종류의 금실과 은실 등 총 8개다. 침실, 욕실, 화장실을 갖춘 객실 내부는 한옥 구조와 현대식 시설이 조화롭게 공존한다. 천장의 통나무 서까래(금실), 벽면을 장식한 그림, 통창 너머의 자연 풍경에서 한옥의 운치를 느낄 수 있다. 한편 TV, 냉장고, 에어컨 같은 시설은 투숙객의 편의를 보장한다.",Accommodation
충청북도,청주시,가영당,https://data.visitkorea.or.kr/page/2707444,"가영당은 청주시 오창 미래지농촌테마공원 내 오창한옥마을에 자리한 한옥스테이다. 꽃차 명인 김병희 씨가 한국에서 자란 육송만으로 지어, 방 안 가득 솔향기가 그득하다. 객실은 모두 한실이고, 본채에 머물면 방, 거실, 다도실을 고루 쓸 수 있고, 별채를 독채로 쓰면 바비큐를 할 수 있다. ‘가영당 찻자리 체험’이 있어 꽃차와 정과를 음미하며 명인과 대화를 나눌 수도 있다. 세미나, 작은 음악회나 결혼식 등의 공간으로도 대여한다.",Leisure
